timestamp,source,target
37,31,32
37,31,43
37,31,48
37,31,49
37,31,65
37,31,84
37,31,85
37,31,87
37,31,92
37,31,104
37,31,106
37,31,110
37,31,111
37,31,112
37,31,118
37,31,120
37,31,126
37,31,129
37,31,141
37,32,33
37,32,36
37,32,39
37,32,42
37,32,46
37,32,48
37,32,49
37,32,51
37,32,53
37,32,60
37,32,62
37,32,74
37,32,77
37,32,78
37,32,82
37,32,83
37,32,85
37,32,91
37,32,95
37,32,100
37,32,102
37,32,103
37,32,106
37,32,107
37,32,110
37,32,113
37,32,116
37,32,118
37,32,128
37,32,130
37,32,132
37,32,135
37,32,141
37,33,41
37,33,43
37,33,53
37,33,54
37,33,55
37,33,56
37,33,57
37,33,68
37,33,69
37,33,70
37,33,77
37,33,79
37,33,82
37,33,85
37,33,88
37,33,89
37,33,93
37,33,94
37,33,95
37,33,97
37,33,102
37,33,112
37,33,116
37,33,118
37,33,120
37,33,132
37,33,141
37,33,142
37,34,35
37,34,45
37,34,50
37,34,54
37,34,58
37,34,60
37,34,63
37,34,64
37,34,69
37,34,76
37,34,78
37,34,81
37,34,85
37,34,91
37,34,94
37,34,95
37,34,98
37,34,100
37,34,103
37,34,119
37,34,120
37,34,122
37,34,123
37,34,129
37,34,131
37,34,135
37,34,136
37,35,37
37,35,38
37,35,45
37,35,47
37,35,48
37,35,50
37,35,51
37,35,61
37,35,62
37,35,66
37,35,68
37,35,71
37,35,80
37,35,81
37,35,86
37,35,98
37,35,100
37,35,107
37,35,113
37,35,114
37,35,117
37,35,118
37,35,119
37,35,120
37,35,129
37,35,130
37,35,136
37,35,142
37,36,40
37,36,41
37,36,46
37,36,49
37,36,55
37,36,65
37,36,66
37,36,69
37,36,72
37,36,75
37,36,78
37,36,79
37,36,94
37,36,102
37,36,105
37,36,108
37,36,109
37,36,110
37,36,112
37,36,137
37,37,42
37,37,45
37,37,47
37,37,48
37,37,49
37,37,51
37,37,58
37,37,62
37,37,63
37,37,64
37,37,75
37,37,78
37,37,93
37,37,96
37,37,98
37,37,105
37,37,106
37,37,107
37,37,114
37,37,117
37,37,122
37,37,135
37,37,137
37,37,142
37,38,43
37,38,51
37,38,58
37,38,60
37,38,63
37,38,65
37,38,76
37,38,77
37,38,79
37,38,86
37,38,89
37,38,90
37,38,92
37,38,93
37,38,95
37,38,103
37,38,126
37,38,129
37,38,131
37,38,134
37,38,136
37,39,45
37,39,47
37,39,49
37,39,55
37,39,65
37,39,71
37,39,90
37,39,95
37,39,109
37,39,117
37,39,119
37,39,121
37,39,122
37,39,123
37,39,126
37,39,127
37,39,128
37,39,131
37,39,135
37,39,137
37,40,47
37,40,58
37,40,63
37,40,70
37,40,72
37,40,74
37,40,83
37,40,91
37,40,98
37,40,101
37,40,102
37,40,104
37,40,108
37,40,110
37,40,118
37,40,124
37,40,127
37,40,133
37,40,139
37,40,141
37,40,142
37,41,44
37,41,50
37,41,56
37,41,58
37,41,63
37,41,64
37,41,68
37,41,69
37,41,76
37,41,83
37,41,84
37,41,86
37,41,87
37,41,88
37,41,90
37,41,92
37,41,93
37,41,95
37,41,102
37,41,104
37,41,108
37,41,138
37,42,43
37,42,44
37,42,46
37,42,49
37,42,51
37,42,52
37,42,54
37,42,56
37,42,58
37,42,59
37,42,61
37,42,70
37,42,71
37,42,75
37,42,85
37,42,86
37,42,88
37,42,90
37,42,91
37,42,94
37,42,103
37,42,106
37,42,110
37,42,111
37,42,113
37,42,116
37,42,117
37,42,119
37,42,125
37,42,127
37,42,130
37,42,132
37,42,135
37,42,137
37,42,138
37,42,140
37,42,141
37,43,44
37,43,47
37,43,49
37,43,52
37,43,55
37,43,63
37,43,66
37,43,67
37,43,68
37,43,70
37,43,71
37,43,76
37,43,80
37,43,81
37,43,83
37,43,84
37,43,92
37,43,95
37,43,99
37,43,100
37,43,107
37,43,109
37,43,118
37,43,122
37,43,123
37,43,128
37,43,133
37,43,139
37,44,45
37,44,49
37,44,50
37,44,52
37,44,56
37,44,60
37,44,62
37,44,65
37,44,74
37,44,80
37,44,81
37,44,83
37,44,87
37,44,88
37,44,97
37,44,98
37,44,107
37,44,108
37,44,110
37,44,120
37,44,121
37,44,122
37,44,128
37,44,133
37,44,135
37,44,141
37,45,47
37,45,48
37,45,58
37,45,63
37,45,64
37,45,65
37,45,70
37,45,80
37,45,84
37,45,90
37,45,92
37,45,95
37,45,97
37,45,100
37,45,105
37,45,106
37,45,107
37,45,112
37,45,121
37,45,126
37,45,127
37,45,128
37,45,130
37,45,135
37,45,136
37,46,47
37,46,48
37,46,58
37,46,62
37,46,64
37,46,65
37,46,70
37,46,77
37,46,86
37,46,88
37,46,101
37,46,103
37,46,108
37,46,112
37,46,122
37,46,124
37,46,125
37,46,127
37,46,128
37,46,129
37,46,135
37,46,137
37,46,139
37,47,51
37,47,52
37,47,55
37,47,58
37,47,63
37,47,67
37,47,69
37,47,70
37,47,72
37,47,74
37,47,76
37,47,88
37,47,97
37,47,102
37,47,118
37,47,119
37,47,122
37,47,126
37,47,129
37,47,131
37,47,134
37,47,137
37,47,142
37,48,49
37,48,51
37,48,59
37,48,61
37,48,68
37,48,88
37,48,90
37,48,96
37,48,99
37,48,107
37,48,110
37,48,116
37,48,117
37,48,118
37,48,119
37,48,120
37,48,122
37,48,127
37,48,131
37,48,132
37,48,138
37,49,52
37,49,55
37,49,57
37,49,62
37,49,65
37,49,67
37,49,69
37,49,71
37,49,72
37,49,73
37,49,74
37,49,77
37,49,82
37,49,83
37,49,85
37,49,87
37,49,89
37,49,91
37,49,97
37,49,104
37,49,105
37,49,106
37,49,112
37,49,128
37,49,134
37,49,135
37,49,138
37,50,57
37,50,59
37,50,60
37,50,62
37,50,69
37,50,74
37,50,86
37,50,88
37,50,97
37,50,98
37,50,99
37,50,102
37,50,103
37,50,105
37,50,106
37,50,107
37,50,119
37,50,135
37,50,138
37,50,141
37,51,58
37,51,59
37,51,71
37,51,74
37,51,78
37,51,83
37,51,89
37,51,93
37,51,98
37,51,105
37,51,111
37,51,113
37,51,116
37,51,117
37,51,120
37,51,127
37,51,130
37,51,131
37,51,134
37,51,136
37,51,137
37,51,138
37,51,141
37,52,53
37,52,64
37,52,65
37,52,66
37,52,67
37,52,68
37,52,71
37,52,76
37,52,77
37,52,79
37,52,81
37,52,82
37,52,86
37,52,89
37,52,100
37,52,102
37,52,105
37,52,120
37,52,122
37,52,131
37,52,132
37,52,133
37,52,135
37,52,136
37,53,56
37,53,58
37,53,69
37,53,78
37,53,80
37,53,91
37,53,104
37,53,110
37,53,114
37,53,115
37,53,121
37,53,126
37,53,127
37,53,129
37,53,139
37,54,55
37,54,59
37,54,67
37,54,72
37,54,75
37,54,83
37,54,85
37,54,86
37,54,90
37,54,92
37,54,95
37,54,104
37,54,118
37,54,132
37,54,135
37,54,136
37,54,142
37,55,58
37,55,63
37,55,67
37,55,83
37,55,84
37,55,91
37,55,92
37,55,94
37,55,96
37,55,97
37,55,101
37,55,112
37,55,120
37,55,127
37,55,130
37,55,140
37,55,142
37,56,60
37,56,66
37,56,74
37,56,79
37,56,80
37,56,87
37,56,94
37,56,96
37,56,104
37,56,109
37,56,111
37,56,112
37,56,116
37,56,126
37,56,130
37,56,140
37,56,142
37,57,72
37,57,77
37,57,81
37,57,89
37,57,92
37,57,106
37,57,107
37,57,111
37,57,114
37,57,121
37,57,124
37,57,127
37,57,133
37,57,135
37,57,136
37,57,137
37,57,140
37,58,60
37,58,62
37,58,64
37,58,65
37,58,74
37,58,75
37,58,79
37,58,82
37,58,88
37,58,89
37,58,91
37,58,92
37,58,96
37,58,97
37,58,98
37,58,104
37,58,109
37,58,110
37,58,111
37,58,118
37,58,120
37,58,121
37,58,128
37,58,135
37,58,140
37,59,60
37,59,63
37,59,70
37,59,72
37,59,74
37,59,76
37,59,81
37,59,88
37,59,90
37,59,97
37,59,100
37,59,101
37,59,103
37,59,106
37,59,109
37,59,112
37,59,113
37,59,125
37,59,127
37,59,142
37,60,65
37,60,66
37,60,70
37,60,73
37,60,81
37,60,87
37,60,89
37,60,90
37,60,97
37,60,98
37,60,99
37,60,101
37,60,103
37,60,110
37,60,111
37,60,112
37,60,123
37,60,125
37,60,126
37,60,128
37,60,129
37,60,130
37,60,136
37,60,141
37,60,142
37,61,66
37,61,69
37,61,98
37,61,102
37,61,112
37,61,116
37,61,119
37,61,120
37,61,122
37,61,125
37,61,127
37,61,129
37,61,130
37,61,132
37,61,134
37,61,139
37,61,140
37,62,68
37,62,70
37,62,78
37,62,84
37,62,87
37,62,89
37,62,90
37,62,98
37,62,102
37,62,103
37,62,106
37,62,107
37,62,112
37,62,113
37,62,114
37,62,117
37,62,118
37,62,119
37,62,121
37,62,129
37,62,130
37,62,134
37,62,138
37,62,141
37,63,66
37,63,69
37,63,73
37,63,74
37,63,101
37,63,106
37,63,110
37,63,112
37,63,113
37,63,116
37,63,120
37,63,124
37,63,125
37,63,127
37,63,128
37,63,132
37,64,71
37,64,74
37,64,81
37,64,85
37,64,87
37,64,88
37,64,90
37,64,94
37,64,95
37,64,96
37,64,97
37,64,99
37,64,100
37,64,104
37,64,105
37,64,120
37,64,134
37,64,135
37,64,137
37,64,139
37,65,66
37,65,74
37,65,75
37,65,84
37,65,89
37,65,90
37,65,94
37,65,105
37,65,119
37,65,125
37,65,134
37,65,135
37,65,137
37,65,138
37,65,140
37,66,69
37,66,71
37,66,75
37,66,76
37,66,83
37,66,85
37,66,87
37,66,90
37,66,91
37,66,93
37,66,100
37,66,102
37,66,114
37,66,117
37,66,126
37,66,130
37,66,132
37,66,136
37,67,68
37,67,72
37,67,89
37,67,92
37,67,102
37,67,105
37,67,114
37,67,118
37,67,121
37,67,123
37,67,125
37,67,126
37,67,132
37,67,136
37,67,137
37,67,139
37,68,70
37,68,84
37,68,87
37,68,90
37,68,91
37,68,92
37,68,94
37,68,95
37,68,98
37,68,99
37,68,103
37,68,105
37,68,109
37,68,116
37,68,117
37,68,118
37,68,119
37,68,121
37,68,122
37,68,123
37,68,126
37,68,127
37,68,132
37,68,133
37,68,142
37,69,84
37,69,85
37,69,92
37,69,93
37,69,96
37,69,100
37,69,102
37,69,106
37,69,113
37,69,114
37,69,115
37,69,122
37,69,123
37,69,125
37,69,133
37,70,75
37,70,81
37,70,82
37,70,85
37,70,86
37,70,88
37,70,89
37,70,90
37,70,93
37,70,94
37,70,97
37,70,99
37,70,101
37,70,106
37,70,107
37,70,121
37,70,129
37,70,130
37,70,135
37,70,136
37,70,137
37,70,140
37,71,72
37,71,76
37,71,86
37,71,91
37,71,92
37,71,95
37,71,96
37,71,108
37,71,114
37,71,116
37,71,118
37,71,128
37,71,130
37,72,76
37,72,82
37,72,84
37,72,86
37,72,87
37,72,90
37,72,101
37,72,102
37,72,104
37,72,105
37,72,109
37,72,111
37,72,123
37,72,125
37,72,141
37,73,80
37,73,83
37,73,84
37,73,85
37,73,87
37,73,88
37,73,91
37,73,93
37,73,96
37,73,105
37,73,107
37,73,110
37,73,112
37,73,114
37,73,115
37,73,116
37,73,117
37,73,120
37,73,122
37,73,126
37,73,129
37,73,130
37,73,138
37,73,140
37,73,142
37,74,76
37,74,81
37,74,83
37,74,84
37,74,93
37,74,94
37,74,96
37,74,100
37,74,105
37,74,111
37,74,113
37,74,114
37,74,118
37,74,128
37,74,130
37,74,131
37,74,133
37,74,134
37,74,138
37,74,140
37,74,141
37,75,77
37,75,78
37,75,79
37,75,82
37,75,88
37,75,102
37,75,110
37,75,111
37,75,120
37,75,124
37,75,128
37,75,129
37,75,130
37,75,134
37,75,135
37,75,136
37,76,86
37,76,88
37,76,89
37,76,95
37,76,96
37,76,100
37,76,101
37,76,102
37,76,104
37,76,105
37,76,111
37,76,118
37,76,119
37,76,121
37,76,126
37,76,137
37,76,138
37,76,139
37,76,141
37,77,83
37,77,88
37,77,96
37,77,103
37,77,108
37,77,109
37,77,118
37,77,123
37,77,141
37,77,142
37,78,83
37,78,91
37,78,96
37,78,98
37,78,99
37,78,100
37,78,102
37,78,106
37,78,107
37,78,110
37,78,114
37,78,129
37,78,130
37,78,132
37,78,133
37,78,136
37,78,140
37,78,142
37,79,82
37,79,83
37,79,98
37,79,101
37,79,102
37,79,109
37,79,114
37,79,125
37,79,127
37,79,128
37,79,132
37,79,133
37,79,142
37,80,85
37,80,88
37,80,90
37,80,95
37,80,96
37,80,106
37,80,113
37,80,116
37,80,122
37,80,126
37,80,127
37,80,128
37,80,136
37,80,137
37,80,140
37,81,85
37,81,93
37,81,94
37,81,95
37,81,100
37,81,103
37,81,105
37,81,106
37,81,107
37,81,109
37,81,110
37,81,113
37,81,116
37,81,118
37,81,120
37,81,121
37,81,122
37,81,125
37,81,130
37,81,132
37,81,133
37,81,137
37,81,138
37,81,142
37,82,90
37,82,92
37,82,94
37,82,98
37,82,99
37,82,100
37,82,111
37,82,115
37,82,116
37,82,136
37,83,86
37,83,87
37,83,96
37,83,97
37,83,101
37,83,107
37,83,111
37,83,113
37,83,115
37,83,116
37,83,117
37,83,121
37,83,123
37,83,134
37,83,135
37,83,139
37,83,141
37,83,142
37,84,86
37,84,88
37,84,91
37,84,97
37,84,103
37,84,106
37,84,109
37,84,115
37,84,118
37,84,119
37,84,122
37,84,123
37,84,126
37,84,131
37,84,134
37,84,135
37,84,139
37,85,94
37,85,103
37,85,107
37,85,109
37,85,117
37,85,120
37,85,123
37,86,99
37,86,104
37,86,106
37,86,115
37,86,121
37,86,127
37,86,128
37,86,134
37,86,139
37,87,103
37,87,106
37,87,115
37,87,127
37,87,135
37,87,138
37,87,140
37,87,142
37,88,91
37,88,92
37,88,94
37,88,95
37,88,97
37,88,101
37,88,102
37,88,110
37,88,113
37,88,119
37,88,121
37,88,122
37,88,123
37,88,124
37,88,130
37,88,131
37,88,132
37,89,102
37,89,105
37,89,108
37,89,110
37,89,112
37,89,113
37,89,114
37,89,125
37,89,134
37,89,138
37,89,139
37,90,95
37,90,102
37,90,106
37,90,114
37,90,128
37,90,139
37,90,140
37,91,96
37,91,98
37,91,99
37,91,106
37,91,109
37,91,111
37,91,117
37,91,128
37,91,129
37,91,135
37,91,137
37,91,141
37,92,105
37,92,118
37,92,120
37,92,121
37,92,123
37,92,132
37,92,134
37,92,140
37,93,95
37,93,97
37,93,98
37,93,103
37,93,105
37,93,120
37,93,122
37,93,127
37,93,129
37,93,138
37,93,142
37,94,97
37,94,98
37,94,99
37,94,106
37,94,108
37,94,111
37,94,121
37,94,126
37,94,129
37,94,130
37,94,131
37,94,139
37,94,142
37,95,100
37,95,101
37,95,104
37,95,108
37,95,109
37,95,112
37,95,114
37,95,127
37,95,129
37,95,137
37,95,138
37,95,140
37,95,141
37,95,142
37,96,98
37,96,101
37,96,102
37,96,112
37,96,121
37,96,123
37,96,124
37,96,126
37,96,131
37,96,136
37,96,137
37,96,140
37,97,98
37,97,105
37,97,110
37,97,121
37,97,122
37,97,126
37,97,127
37,97,130
37,97,137
37,98,104
37,98,107
37,98,113
37,98,121
37,98,125
37,98,126
37,98,134
37,98,135
37,98,136
37,99,100
37,99,102
37,99,104
37,99,106
37,99,108
37,99,112
37,99,113
37,99,115
37,99,117
37,99,122
37,99,129
37,99,133
37,99,134
37,99,137
37,99,138
37,99,141
37,100,101
37,100,103
37,100,104
37,100,105
37,100,117
37,100,127
37,100,128
37,100,131
37,100,134
37,100,138
37,101,114
37,101,122
37,101,128
37,101,130
37,101,135
37,101,136
37,101,138
37,101,142
37,102,104
37,102,111
37,102,112
37,102,113
37,102,134
37,102,141
37,102,142
37,103,107
37,103,114
37,103,116
37,103,123
37,103,130
37,103,132
37,103,141
37,103,142
37,104,107
37,104,114
37,104,118
37,104,125
37,104,126
37,104,128
37,104,132
37,104,139
37,104,141
37,105,115
37,105,120
37,105,121
37,105,126
37,105,142
37,106,109
37,106,113
37,106,114
37,106,123
37,106,133
37,106,135
37,106,138
37,106,142
37,107,108
37,107,109
37,107,113
37,107,118
37,107,123
37,107,128
37,107,135
37,108,109
37,108,111
37,108,114
37,108,118
37,108,132
37,109,113
37,109,114
37,109,117
37,109,119
37,109,121
37,109,128
37,109,131
37,110,117
37,110,118
37,110,120
37,110,121
37,110,124
37,110,127
37,110,129
37,110,130
37,110,131
37,110,134
37,110,138
37,110,140
37,111,113
37,111,117
37,111,118
37,111,120
37,111,124
37,111,128
37,111,129
37,111,131
37,111,139
37,112,120
37,112,130
37,112,131
37,112,135
37,112,139
37,113,119
37,113,128
37,113,133
37,113,138
37,114,115
37,114,121
37,114,124
37,114,128
37,114,133
37,114,134
37,114,136
37,115,117
37,115,119
37,115,121
37,115,126
37,115,135
37,115,139
37,116,117
37,116,118
37,116,133
37,116,134
37,116,140
37,116,141
37,117,119
37,117,120
37,117,125
37,117,130
37,117,131
37,117,133
37,117,142
37,118,121
37,118,122
37,118,127
37,118,137
37,119,123
37,119,125
37,119,130
37,120,122
37,120,125
37,120,131
37,120,137
37,120,139
37,121,125
37,121,126
37,121,128
37,121,135
37,121,137
37,122,123
37,122,132
37,122,134
37,122,135
37,122,138
37,122,141
37,123,127
37,123,133
37,123,136
37,124,129
37,124,132
37,124,134
37,124,141
37,125,127
37,125,129
37,125,140
37,126,127
37,126,128
37,126,133
37,126,137
37,126,140
37,127,128
37,127,130
37,127,135
37,127,139
37,127,140
37,127,141
37,127,142
37,128,134
37,128,136
37,128,138
37,129,132
37,129,138
37,130,138
37,131,132
37,131,135
37,131,138
37,131,140
37,131,141
37,132,134
37,132,137
37,132,138
37,132,142
37,133,138
37,134,135
37,134,140
37,135,139
37,136,137
37,136,138
37,136,140
37,136,141
37,137,140
37,138,141
38,0,16
38,0,19
38,0,25
38,0,41
38,0,45
38,0,55
38,0,56
38,0,59
38,0,61
38,0,63
38,0,70
38,0,73
38,0,74
38,0,78
38,0,84
38,0,86
38,0,91
38,0,93
38,0,96
38,0,97
38,0,104
38,0,105
38,0,115
38,0,117
38,0,119
38,0,121
38,0,132
38,0,135
38,0,142
38,1,8
38,1,20
38,1,23
38,1,33
38,1,38
38,1,43
38,1,51
38,1,57
38,1,72
38,1,73
38,1,75
38,1,81
38,1,82
38,1,83
38,1,84
38,1,86
38,1,100
38,1,104
38,1,106
38,1,109
38,1,115
38,1,116
38,1,118
38,1,119
38,1,120
38,1,122
38,1,125
38,1,134
38,1,135
38,1,137
38,1,138
38,2,5
38,2,9
38,2,13
38,2,16
38,2,20
38,2,26
38,2,32
38,2,33
38,2,42
38,2,43
38,2,44
38,2,56
38,2,60
38,2,61
38,2,62
38,2,68
38,2,69
38,2,70
38,2,74
38,2,76
38,2,82
38,2,84
38,2,85
38,2,87
38,2,92
38,2,95
38,2,97
38,2,101
38,2,104
38,2,105
38,2,119
38,2,120
38,2,124
38,2,136
38,2,138
38,2,140
38,3,5
38,3,13
38,3,19
38,3,20
38,3,25
38,3,27
38,3,30
38,3,31
38,3,36
38,3,38
38,3,48
38,3,53
38,3,63
38,3,70
38,3,76
38,3,81
38,3,90
38,3,94
38,3,96
38,3,99
38,3,100
38,3,103
38,3,106
38,3,107
38,3,117
38,3,121
38,3,122
38,3,125
38,3,129
38,3,137
38,3,138
38,4,5
38,4,8
38,4,10
38,4,23
38,4,24
38,4,28
38,4,32
38,4,33
38,4,37
38,4,39
38,4,40
38,4,48
38,4,51
38,4,54
38,4,55
38,4,58
38,4,60
38,4,61
38,4,63
38,4,64
38,4,69
38,4,70
38,4,73
38,4,75
38,4,77
38,4,78
38,4,93
38,4,102
38,4,104
38,4,112
38,4,117
38,4,119
38,4,123
38,4,125
38,4,143
38,5,10
38,5,13
38,5,16
38,5,32
38,5,42
38,5,52
38,5,61
38,5,64
38,5,72
38,5,79
38,5,80
38,5,83
38,5,86
38,5,91
38,5,92
38,5,94
38,5,96
38,5,98
38,5,103
38,5,109
38,5,111
38,5,120
38,5,121
38,5,122
38,5,123
38,5,124
38,5,125
38,5,135
38,5,141
38,5,143
38,6,10
38,6,16
38,6,17
38,6,24
38,6,39
38,6,43
38,6,51
38,6,66
38,6,72
38,6,75
38,6,85
38,6,87
38,6,88
38,6,101
38,6,105
38,6,107
38,6,109
38,6,117
38,6,121
38,6,122
38,6,123
38,6,128
38,6,138
38,6,140
38,7,10
38,7,11
38,7,12
38,7,14
38,7,17
38,7,19
38,7,20
38,7,32
38,7,34
38,7,35
38,7,36
38,7,47
38,7,48
38,7,50
38,7,52
38,7,53
38,7,61
38,7,62
38,7,63
38,7,64
38,7,69
38,7,70
38,7,78
38,7,80
38,7,85
38,7,87
38,7,91
38,7,94
38,7,99
38,7,101
38,7,104
38,7,108
38,7,121
38,7,125
38,7,126
38,7,129
38,7,139
38,8,9
38,8,23
38,8,31
38,8,41
38,8,42
38,8,46
38,8,47
38,8,49
38,8,56
38,8,57
38,8,58
38,8,63
38,8,64
38,8,79
38,8,80
38,8,85
38,8,87
38,8,90
38,8,91
38,8,97
38,8,107
38,8,108
38,8,109
38,8,113
38,8,116
38,8,118
38,8,126
38,8,128
38,8,136
38,8,138
38,8,140
38,9,13
38,9,18
38,9,20
38,9,22
38,9,23
38,9,26
38,9,29
38,9,30
38,9,31
38,9,32
38,9,51
38,9,58
38,9,60
38,9,64
38,9,72
38,9,80
38,9,81
38,9,82
38,9,84
38,9,85
38,9,91
38,9,94
38,9,95
38,9,97
38,9,107
38,9,114
38,9,125
38,9,129
38,9,135
38,9,142
38,9,143
38,10,20
38,10,25
38,10,28
38,10,38
38,10,46
38,10,49
38,10,52
38,10,54
38,10,55
38,10,57
38,10,61
38,10,70
38,10,71
38,10,75
38,10,86
38,10,87
38,10,88
38,10,90
38,10,93
38,10,97
38,10,101
38,10,103
38,10,107
38,10,108
38,10,112
38,10,113
38,10,115
38,10,118
38,10,136
38,10,138
38,10,140
38,10,142
38,11,13
38,11,19
38,11,21
38,11,23
38,11,24
38,11,28
38,11,30
38,11,32
38,11,42
38,11,44
38,11,46
38,11,50
38,11,73
38,11,77
38,11,83
38,11,91
38,11,93
38,11,94
38,11,96
38,11,100
38,11,108
38,11,110
38,11,111
38,11,115
38,11,118
38,11,126
38,11,132
38,11,143
38,12,13
38,12,15
38,12,23
38,12,26
38,12,27
38,12,30
38,12,31
38,12,32
38,12,33
38,12,35
38,12,37
38,12,49
38,12,51
38,12,62
38,12,63
38,12,64
38,12,65
38,12,66
38,12,70
38,12,76
38,12,82
38,12,83
38,12,91
38,12,93
38,12,97
38,12,102
38,12,105
38,12,106
38,12,110
38,12,115
38,12,118
38,12,121
38,12,126
38,12,134
38,12,135
38,12,137
38,12,138
38,13,15
38,13,18
38,13,28
38,13,39
38,13,42
38,13,45
38,13,57
38,13,74
38,13,75
38,13,80
38,13,83
38,13,84
38,13,86
38,13,87
38,13,91
38,13,99
38,13,104
38,13,105
38,13,108
38,13,109
38,13,113
38,13,117
38,13,119
38,13,121
38,13,123
38,13,136
38,13,140
38,13,141
38,14,16
38,14,19
38,14,20
38,14,33
38,14,37
38,14,38
38,14,40
38,14,41
38,14,43
38,14,53
38,14,58
38,14,59
38,14,72
38,14,73
38,14,81
38,14,82
38,14,97
38,14,99
38,14,101
38,14,105
38,14,106
38,14,110
38,14,116
38,14,117
38,14,118
38,14,121
38,14,126
38,14,129
38,14,131
38,14,132
38,14,133
38,14,137
38,14,139
38,14,143
38,15,19
38,15,20
38,15,21
38,15,22
38,15,23
38,15,25
38,15,30
38,15,42
38,15,53
38,15,54
38,15,58
38,15,59
38,15,63
38,15,68
38,15,76
38,15,77
38,15,79
38,15,80
38,15,82
38,15,86
38,15,89
38,15,91
38,15,95
38,15,96
38,15,99
38,15,102
38,15,105
38,15,107
38,15,109
38,15,110
38,15,111
38,15,121
38,15,128
38,15,129
38,15,133
38,15,137
38,15,141
38,15,142
38,16,23
38,16,27
38,16,29
38,16,36
38,16,39
38,16,40
38,16,44
38,16,50
38,16,54
38,16,58
38,16,61
38,16,65
38,16,66
38,16,68
38,16,84
38,16,86
38,16,93
38,16,102
38,16,103
38,16,104
38,16,110
38,16,119
38,16,128
38,16,131
38,16,135
38,16,136
38,16,138
38,16,139
38,17,18
38,17,20
38,17,22
38,17,28
38,17,29
38,17,33
38,17,34
38,17,39
38,17,43
38,17,45
38,17,49
38,17,63
38,17,68
38,17,69
38,17,73
38,17,77
38,17,84
38,17,89
38,17,97
38,17,99
38,17,103
38,17,107
38,17,108
38,17,109
38,17,112
38,17,123
38,17,124
38,17,127
38,17,129
38,17,130
38,17,135
38,18,21
38,18,32
38,18,38
38,18,39
38,18,41
38,18,49
38,18,52
38,18,53
38,18,55
38,18,69
38,18,70
38,18,71
38,18,72
38,18,76
38,18,84
38,18,85
38,18,87
38,18,90
38,18,91
38,18,96
38,18,102
38,18,103
38,18,107
38,18,109
38,18,111
38,18,115
38,18,119
38,18,127
38,18,128
38,18,129
38,18,130
38,18,135
38,18,138
38,18,140
38,19,22
38,19,23
38,19,26
38,19,27
38,19,30
38,19,32
38,19,33
38,19,39
38,19,46
38,19,47
38,19,50
38,19,53
38,19,56
38,19,61
38,19,64
38,19,72
38,19,74
38,19,75
38,19,80
38,19,81
38,19,83
38,19,86
38,19,91
38,19,102
38,19,111
38,19,113
38,19,116
38,19,118
38,19,128
38,19,130
38,19,133
38,19,135
38,19,138
38,19,139
38,19,140
38,20,21
38,20,25
38,20,40
38,20,44
38,20,55
38,20,58
38,20,59
38,20,75
38,20,80
38,20,83
38,20,86
38,20,89
38,20,90
38,20,93
38,20,100
38,20,116
38,20,122
38,20,123
38,20,125
38,20,126
38,20,137
38,20,140
38,20,141
38,21,28
38,21,33
38,21,36
38,21,39
38,21,44
38,21,46
38,21,47
38,21,48
38,21,51
38,21,52
38,21,54
38,21,56
38,21,57
38,21,58
38,21,60
38,21,69
38,21,75
38,21,77
38,21,79
38,21,81
38,21,82
38,21,95
38,21,96
38,21,98
38,21,100
38,21,108
38,21,119
38,21,125
38,21,129
38,21,130
38,21,133
38,21,135
38,21,138
38,21,141
38,22,31
38,22,33
38,22,37
38,22,44
38,22,45
38,22,49
38,22,51
38,22,55
38,22,58
38,22,67
38,22,68
38,22,81
38,22,82
38,22,84
38,22,85
38,22,86
38,22,102
38,22,106
38,22,114
38,22,118
38,22,120
38,22,123
38,22,129
38,22,133
38,22,135
38,23,25
38,23,38
38,23,41
38,23,43
38,23,46
38,23,47
38,23,58
38,23,66
38,23,75
38,23,79
38,23,84
38,23,85
38,23,86
38,23,87
38,23,88
38,23,89
38,23,97
38,23,99
38,23,109
38,23,113
38,23,123
38,23,125
38,23,139
38,23,140
38,24,26
38,24,37
38,24,38
38,24,40
38,24,46
38,24,49
38,24,52
38,24,57
38,24,59
38,24,61
38,24,64
38,24,65
38,24,67
38,24,72
38,24,84
38,24,92
38,24,93
38,24,101
38,24,106
38,24,114
38,24,117
38,24,119
38,24,122
38,24,127
38,24,129
38,24,139
38,24,140
38,24,142
38,25,27
38,25,41
38,25,45
38,25,48
38,25,50
38,25,52
38,25,53
38,25,62
38,25,76
38,25,96
38,25,97
38,25,100
38,25,102
38,25,103
38,25,109
38,25,110
38,25,113
38,25,124
38,25,128
38,25,131
38,25,135
38,25,139
38,25,141
38,26,27
38,26,31
38,26,35
38,26,37
38,26,39
38,26,52
38,26,55
38,26,59
38,26,64
38,26,66
38,26,70
38,26,71
38,26,72
38,26,83
38,26,87
38,26,89
38,26,93
38,26,96
38,26,103
38,26,104
38,26,106
38,26,109
38,26,110
38,26,112
38,26,113
38,26,114
38,26,115
38,26,122
38,26,131
38,26,132
38,26,133
38,26,134
38,26,138
38,26,139
38,26,141
38,27,32
38,27,33
38,27,53
38,27,59
38,27,60
38,27,61
38,27,62
38,27,64
38,27,68
38,27,72
38,27,75
38,27,82
38,27,89
38,27,93
38,27,96
38,27,100
38,27,102
38,27,116
38,27,117
38,27,119
38,27,123
